книга,категория,техника,оценка_качества
Treisi_Braian_Effektivnye_metody_prodachi,установление_доверия,После многих лет такого негативного опыта у потенциального покупателя возникает инстинктивное недоверие к вам как продавцу.,5.5
Treisi_Braian_Effektivnye_metody_prodachi,установление_доверия,"Новая модель продажи - доверие, потребности, предложение решения проблемы, завершающий этап В семидесятые годы в процессе продажи произошла революция.",5
Treisi_Braian_Effektivnye_metody_prodachi,установление_доверия,"Если по какой-то причине вы не в состоянии завоевать доверие с самого начала, то, вероятнее всего, процесс никогда не придет к позитивному результату.",5
Treisi_Braian_Effektivnye_metody_prodachi,установление_доверия,"Покупателя часто загружают огромным количеством разных, часто противоречивых сведений о товарах, поэтому доверие является необходимым условием в каждой сделке.",5
Treisi_Braian_Effektivnye_metody_prodachi,установление_доверия,"Нет лучшего метода, чтобы возбудить доверие людей, чем внимательно выслушать то, что хочет высказать собеседник.",5
Treisi_Braian_Effektivnye_metody_prodachi,установление_доверия,"Третье преимущество состоит в том, что умение слушать пробуждает доверие к самому себе.",5
Treisi_Braian_Effektivnye_metody_prodachi,установление_доверия,"Переспрашивание способствует свободному протеканию беседы, ведет к лучшему пониманию и вызывает доверие.",5
Treisi_Braian_Effektivnye_metody_prodachi,установление_доверия,"Каждый из этих аспектов может создать впечатление стабильности и укрепить доверие, которое должен иметь клиент для подписания контракта с вами.",6
Treisi_Braian_Effektivnye_metody_prodachi,установление_доверия,"Такие продавцы теряют доверие и разочаровывают клиента, который начинает жалеть, что согласился на встречу.",6
Treisi_Braian_Effektivnye_metody_prodachi,установление_доверия,"Если вы не сможете ответить на вопросы, касающиеся вашего товара, покупатели утратят к вам доверие, и в этом случае вы также должны будете отказаться от этой профессии.",5
Treisi_Braian_Effektivnye_metody_prodachi,установление_доверия,"Впечатление, которое вы произведете на клиента, должно вызвать у него полное доверие и расположение.",6
Treisi_Braian_Effektivnye_metody_prodachi,установление_доверия,"Допустим, вы преодолели первое психологическое сопротивление, приобрели доверие клиента и стали солидно выглядеть в его глазах.",6
Treisi_Braian_Effektivnye_metody_prodachi,установление_доверия,"Воспринимают те элементы, от которых зависит, вызывает продавец их симпатию и доверие или нет.",6
Treisi_Braian_Effektivnye_metody_prodachi,установление_доверия,"Они хотят быть уверенными в том, что клиенты будут комфортно себя чувствовать и окажут им доверие.",6
Treisi_Braian_Effektivnye_metody_prodachi,установление_доверия,"Большинство людей в восторге от своей карьеры и охотно отвечают на вопросы, касающиеся их самих, что дает вам возможность слушать и завоевывать доверие клиента.",6
Treisi_Braian_Effektivnye_metody_prodachi,установление_доверия,"Поэтому помните: когда вы слушаете клиента, это вызывает его доверие.",6
Treisi_Braian_Effektivnye_metody_prodachi,установление_доверия,"Чем больше будет его доверие, тем больше он будет расположен выслушать ваше предложение.",5
Treisi_Braian_Effektivnye_metody_prodachi,установление_доверия,"Если вы задаете соответствующие вопросы, непосредственно касающиеся ситуации клиента, и внимательно слушаете ответы, то вы не только приобретете его доверие, но также и профессионально ответите на вопрос “Что я с этого буду иметь?",7
Treisi_Braian_Effektivnye_metody_prodachi,установление_доверия,Благодаря этому вы завоюете авторитет и доверие клиента к вам возрастет.,6
Treisi_Braian_Effektivnye_metody_prodachi,установление_доверия,"Когда клиент выказывал недоверие, он доставал из своей сумки образец такого стекла, раскладывал его на письменном столе и бил по нему молотком.",6
Treisi_Braian_Effektivnye_metody_prodachi,установление_доверия,"Когда клиент начинает рассказывать о неприятном опыте, вы должны воспользоваться случаем, чтобы завоевать его доверие к себе.",6.5
Treisi_Braian_Effektivnye_metody_prodachi,установление_доверия,"Вы не должны вести с клиентом никаких дискуссий, ваша задача — завоевать его доверие.",6
Treisi_Braian_Effektivnye_metody_prodachi,закрытие_сделки,"В этом случае вы можете предложить: “Если бы мы могли дать гарантию, что в случае вашего недовольства покупкой вы сможете вернуть товар и получить деньги назад — были бы вы тогда готовы купить наш товар немедленно?",6.5
Treisi_Braian_Effektivnye_metody_prodachi,закрытие_сделки,"Когда он закончит и посмотрит на вас, спросите: “Так какую модель вы выбираете?",6.5
Treisi_Braian_Effektivnye_metody_prodachi,закрытие_сделки,"При альтернативном заключении сделки вы спрашиваете: “Какой из двух вариантов вы выбираете, А или Б?",6.5
kak-ubezhdat-lyudey,выявление_потребностей,"Скрытые психологические стратегии, позволяющие влиять, убеждать и добиваться своего без манипуляций Как добиться от людей того, что вам нужно, – изящно и незаметно?",6
kak-ubezhdat-lyudey,выявление_потребностей,"Можно выучить геометрию и столицы стран, но как эти знания помогут вам во взрослой жизни достичь того положения, к которому вы стремитесь?",6
kak-ubezhdat-lyudey,выявление_потребностей,"Итак, что же нам делать с этим фактом?",6
kak-ubezhdat-lyudey,выявление_потребностей,"Попробуем определить, чего же мы ищем – как понять, открыт человек для ваших слов или вы тратите время впустую, пытаясь убедить его?",6
kak-ubezhdat-lyudey,выявление_потребностей,"У человека есть способности или возможности сделать то, что вы предлагаете?",6
kak-ubezhdat-lyudey,выявление_потребностей,В той или иной степени каждый хочет знать: «Что мне это дает?,6
kak-ubezhdat-lyudey,выявление_потребностей,"Если кто-то помог вам с проектом на работе или принес вам кофе, потому что у вас не было времени сходить за ним, как вы будете относиться к этому человеку?",6
kak-ubezhdat-lyudey,выявление_потребностей,Но что если знать секреты успешного общения с любым типом личности?,6
kak-ubezhdat-lyudey,выявление_потребностей,"Вам не терпится сказать: «Понятно, понятно, какой же вывод вы сделали?",6
kak-ubezhdat-lyudey,выявление_потребностей,"Вы готовы встать на сторону человека в тех ситуациях, когда логическое мышление подсказало бы: «Постой-ка, этот человек не раз ошибался, зачем давать ему еще один шанс?",6
kak-ubezhdat-lyudey,выявление_потребностей,"Приятно встретить кого-то из своей школы или района, где вы выросли, не так ли?",6
kak-ubezhdat-lyudey,выявление_потребностей,Умение нравиться превращает основной вопрос «Что мне это дает?,6
kak-ubezhdat-lyudey,выявление_потребностей,во «Что это дает нам?,5
kak-ubezhdat-lyudey,выявление_потребностей,"Кто должен порекомендовать вас, чтобы конкретная аудитория прониклась к вам доверием?",6
kak-ubezhdat-lyudey,выявление_потребностей,"К примеру, если вы футболист и ищете новые бутсы, какой из перечисленных советов покажется вам наиболее убедительным?",6.5
kak-ubezhdat-lyudey,выявление_потребностей,"Продавец никогда не играл в футбол, откуда ему знать стандарты, да и вообще – насколько его мнение обосновано?",7
kak-ubezhdat-lyudey,выявление_потребностей,"Следовательно, если вы приложите усилия и произведете впечатление человека надежного, достойного симпатии, открытого и заботящегося об интересах окружающих, чаще всего вы А если вы вызываете доверие, то людей убедят не ваши аргументы – а лично вы что Кто больше вызовет ваше доверие – продавец подержанных автомобилей, с прилизанной прической и панибратскими манерами, или тот, про кого вы скажете «что-то в нем есть»?",6
kak-ubezhdat-lyudey,выявление_потребностей,"Вам могут задать совершенно простой вопрос: «Все жители района поддержали это предложение, что скажете вы?",6
kak-ubezhdat-lyudey,выявление_потребностей,"Значит ли это, что вы врете?",5
kak-ubezhdat-lyudey,выявление_потребностей,Контролируйте контекст Что это значит?,6
kak-ubezhdat-lyudey,выявление_потребностей,"Представляете, что почувствует ваш собеседник?",6
kak-ubezhdat-lyudey,выявление_потребностей,"Вы заметили, что выражения из обеих категорий отражают друг друга и часто являются точными антонимами?",6
kak-ubezhdat-lyudey,выявление_потребностей,"Видите, какой контекст создают эти слова для ваших аргументов убеждения?",6
kak-ubezhdat-lyudey,выявление_потребностей,"Угадайте, кто впал в бешенство и занимался без остановки, чтобы доказать, что она ошибается?",6
kak-ubezhdat-lyudey,выявление_потребностей,"Угадайте, какой знак был полностью покрыт граффити к концу недели?",6
kak-ubezhdat-lyudey,выявление_потребностей,"К примеру, человек, который постоянно повсюду опаздывает, вполне понимает, что у него проблема с пунктуальностью, но как, на ваш взгляд, он воспринимает себя?",6
kak-ubezhdat-lyudey,выявление_потребностей,"Профессиональный торговец говорит клиенту: «Вы уверены, что можете позволить себе эту покупку?",7
kak-ubezhdat-lyudey,выявление_потребностей,Мы всегда хотим знать: «Что мне это дает?,6
kak-ubezhdat-lyudey,выявление_потребностей,"Как вы думаете, что стало бы с миром, если бы каждый откровенно говорил о своих личных интересах?",6
kak-ubezhdat-lyudey,выявление_потребностей,Убеждение и иерархия Как иерархия потребностей связана с убеждением?,6
kak-ubezhdat-lyudey,выявление_потребностей,"Можете ли вы распознать, какие потребности человека не удовлетворены?",6
kak-ubezhdat-lyudey,выявление_потребностей,"Как я отметил, люди всегда руководствуются вопросом «Что мне это дает?",6
kak-ubezhdat-lyudey,выявление_потребностей,"Я никогда не советовал вам дурного, так?",6
kak-ubezhdat-lyudey,выявление_потребностей,"Они затрагивают подсознательное таким образом, что заставляют его пропустить предварительные шаги – «Зачем мне это нужно?",6
kak-ubezhdat-lyudey,выявление_потребностей,и сразу перейти к финалу – «Как и когда это нужно сделать?,6
kak-ubezhdat-lyudey,выявление_потребностей,"Допустим, коллега спрашивает: «Ну и когда же у нас намечено собрание?",6
kak-ubezhdat-lyudey,выявление_потребностей,"К примеру, «Когда закончим с этими документами, что закажем – мороженое или тако?",6
kak-ubezhdat-lyudey,выявление_потребностей,"Понимаете, как это работает?",5
kak-ubezhdat-lyudey,выявление_потребностей,"Вы намекаете ему, что он точно не похож на этого воображаемого человека, так ведь?",6
kak-ubezhdat-lyudey,выявление_потребностей,"И болеть вы стали чаще, как вы считаете?",6
kak-ubezhdat-lyudey,выявление_потребностей,"К примеру, намного проще продать человеку электростеклоподъемник и другие «прибамбасы» для автомобиля, после того как он согласится купить сам автомобиль, – появляется элемент «почему бы и нет?",6
kak-ubezhdat-lyudey,выявление_потребностей,"Я такой толстый, что вместо крови по моим венам течет подлива?",6
kak-ubezhdat-lyudey,выявление_потребностей,"Но что делать с более гнусными методами, которые грозят втянуть вас в серьезную словесную перепалку?",6
kak-ubezhdat-lyudey,выявление_потребностей,Лучше обсудить по-настоящему важные вещи» – и намеренно заставляете других думать нечто совершенно другое: «А как же расходы и возражения против проекта?,6
kak-ubezhdat-lyudey,выявление_потребностей,"Кого вы только что представили себе, отплясывающего на какой-нибудь живописной лужайке?",6
kak-ubezhdat-lyudey,выявление_потребностей,"К примеру, если человек не согласен с вами потому, что ваше предложение слишком дорого обойдется, вы можете ответить: «То есть вы говорите, что здоровье молодого поколения нашей страны не стоит таких денег?",6
kak-ubezhdat-lyudey,выявление_потребностей,"К примеру, если человек утверждает, что кредиты на обучение позитивно влияют на общество, вы можете выступить против этого мнения и сказать: «Кредиты – это прекрасно, но что произойдет, когда люди не смогут выплатить их вовремя из-за экономического спада в следующем году?",6
kak-ubezhdat-lyudey,выявление_потребностей,"Если человек говорит, что не хочет мыть посуду сегодня, вы ответите: «Правда?",6
kak-ubezhdat-lyudey,выявление_потребностей,"В детстве у нас ведь не было машины, так что какая разница, что я не могу быстро доехать до нужного места?",6
kak-ubezhdat-lyudey,выявление_потребностей,"Видите, каким невинным выглядит этот метод?",6
kak-ubezhdat-lyudey,выявление_потребностей,"Когда вы напичкаете человека информацией и мыслями о машинах, останется крошечный шаг до озарения: «А что если купить автомобиль?",6
kak-ubezhdat-lyudey,выявление_потребностей,"Люди – эгоисты, используйте это Так или иначе люди всегда задумываются: «Что мне это дает?",6
kak-ubezhdat-lyudey,выявление_потребностей,"Другими словами, объясните, что ему это дает.",5
kak-ubezhdat-lyudey,выявление_потребностей,"Определите стиль общения собеседника и терпеливо объясните ему вашу мысль, и в то же время напомните ему общую картину.",5
kak-ubezhdat-lyudey,выявление_потребностей,"Постарайтесь ограничиться лишь той информацией, которая необходима для формулирования вашего предложения, затем сразу объясните, зачем это нужно людям, и представьте вывод и только три основных фактора, которые подтверждают ваш вывод.",5
kak-ubezhdat-lyudey,выявление_потребностей,"И объясните, какую пользу это ему принесет.",5
kak-ubezhdat-lyudey,выявление_потребностей,"Если он бизнесмен, то расскажите ему, что в этом ресторане не только подают вкуснейшие блюда, но он стал и местом встречи для многих организаций и групп, то есть у приглашаемого человека есть возможность познакомиться с полезными людьми.",5
kak-ubezhdat-lyudey,выявление_потребностей,Его интересует только сегодняшний день или он способен обдумать долгосрочные цели?,6
kak-ubezhdat-lyudey,выявление_потребностей,"Нам важно, добиваются они результата или нет?",6
kak-ubezhdat-lyudey,выявление_потребностей,"И оказалось, что очень приятно, когда на пороге дома тебя встречает собачка, которая не только признает твое существование, но и нуждается в твоем внимании и присутствии.",7
kak-ubezhdat-lyudey,выявление_потребностей,"Какую выгоду • Чем ему придется пожертвовать • Согласившись с вами, он удовлетворит свои вторичные потребности?",6
kak-ubezhdat-lyudey,выявление_потребностей,"Поэтому нужно вызвать симпатию, учитывая потребности и стремления подчиненных, а для этого нужны доверие, признание и уважение.",5
kak-ubezhdat-lyudey,выявление_потребностей,"Вы выразите удивление, отвращение и раздражение по поводу того, что вынуждены выслушивать нападки, недостойные вашего внимания.",5
kak-ubezhdat-lyudey,выявление_потребностей,"А когда вы молчите, то вынуждаете человека реагировать эмоционально, чтобы избежать неловкости, а к этому мало кто готовится заранее.",5
kak-ubezhdat-lyudey,выявление_потребностей,"Именно так вы побуждаете людей к действиям, причем без прямых просьб и принуждения.",5
kak-ubezhdat-lyudey,выявление_потребностей,"Это когда вы объясняете, что вариант А удовлетворяет основные жизненные потребности человека, а вариант Б оказывает на те же потребности разрушительное влияние (упомяните о безопасности, здоровье, финансовой стабильности и отношениях).",5
kak-ubezhdat-lyudey,выявление_потребностей,"Все они заняты тем, что заботятся о собственных потребностях.",5
kak-ubezhdat-lyudey,выявление_потребностей,"Вместо того чтобы убеждать людей, что ваши потребности (ради которых вы пытаетесь убедить их) важны для них, почему бы не обратиться напрямую к их На первый взгляд метод простой, но проблема в том, что люди редко признаются, чего они хотят – чтобы не казаться эгоистами и избежать осуждения.",5
kak-ubezhdat-lyudey,выявление_потребностей,"Другими словами, придется сыграть в игру под названием «правдоподобное отрицание» [1] Сделайте всё, чтобы людям было легко согласиться на то, что принесет им выгоду, и успокойте их, скажите, что нет нужды открывать все карты и признаваться в том, чего они стыдятся.",5
kak-ubezhdat-lyudey,выявление_потребностей,"К примеру, если вы хотите убедить человека поужинать в конкретном ресторане, можно акцентировать внимание на его потребности в еде.",5.5
kak-ubezhdat-lyudey,выявление_потребностей,"Но проблема в том, что эту потребность он может удовлетворить массой других способов.",5
kak-ubezhdat-lyudey,выявление_потребностей,"Если присмотреться, как люди скрывают свои истинные стремления и желания, то вы увидите, что всё сводится к базовым человеческим потребностям.",5
kak-ubezhdat-lyudey,выявление_потребностей,"Как использовать иерархию Маслоу В начале 1940-х годов сообщество психологов потрясла теория человеческих потребностей, предложенная профессором Университета Брандейса.",5
kak-ubezhdat-lyudey,выявление_потребностей,"Люди – продукт потребностей, неудовлетворение которых является основной причиной большинства психологических проблем.",5
kak-ubezhdat-lyudey,выявление_потребностей,"Иерархия, получившая впоследствии название «Иерархия потребностей Маслоу», определяет базовые человеческие потребности и желания и показывает, как они меняются в течение жизни.",5
kak-ubezhdat-lyudey,выявление_потребностей,"Она построена в виде лестницы – если вы не можете удовлетворить свои базовые, фундаментальные человеческие потребности и желания, стресс и неудовлетворенность жизнью будут мешать двигаться вперед.",5
kak-ubezhdat-lyudey,выявление_потребностей,"В качестве примера взглянем, как наши потребности меняются по мере взросления.",5
kak-ubezhdat-lyudey,выявление_потребностей,В детстве мы не испытываем никакой нужды в карьере или удовлетворенности жизнью.,5
kak-ubezhdat-lyudey,выявление_потребностей,Кормление и выживание – наши единственные реальные потребности и желания (как подтвердят родители новорожденных).,5
kak-ubezhdat-lyudey,выявление_потребностей,"Если нам повезет обеспечить себе и своей семье финансовую стабильность, то наши желания и потребности устремятся на внешний мир, а не на внутренний.",5
kak-ubezhdat-lyudey,выявление_потребностей,"Основные уровни предлагаемой иерархии мы рассмотрим чуть позже, а пока сформулируем важнейший принцип иерархии потребностей Маслоу: нужно реализовать один уровень, прежде чем перейти на следующий.",5
kak-ubezhdat-lyudey,выявление_потребностей,"Уровни иерархии потребностей Маслоу Иерархия потребностей объясняет, почему вам неспокойно и некомфортно на работе, если вам грозит выселение из квартиры.",5
kak-ubezhdat-lyudey,выявление_потребностей,"Ваша квартира представляет фундаментальную потребность выживания и безопасности, а работа – относительно второстепенную потребность.",7
kak-ubezhdat-lyudey,выявление_потребностей,Первый уровень: физиологические нужды Самый простой пример – повседневная жизнь ребенка.,5
kak-ubezhdat-lyudey,выявление_потребностей,"Главное для него – удовлетворить базовую потребность в выживании, то есть в еде, воде и крове.",5
kak-ubezhdat-lyudey,выявление_потребностей,"Итак, это базовый уровень потребностей, которые нужно удовлетворить в первую очередь.",5
kak-ubezhdat-lyudey,выявление_потребностей,"Вы начнете искать что-то большее, высшее, отчасти потому, что о себе заботиться уже нет нужды.",5
kak-ubezhdat-lyudey,выявление_потребностей,"Это крайне интересный уровень зрелости потребностей, потому что речь идет о принятии себя.",5
kak-ubezhdat-lyudey,выявление_потребностей,"Это когда вы живете ради чего-то большего, чем вы сами и ваши потребности.",5
kak-ubezhdat-lyudey,выявление_потребностей,"Вы чувствуете потребность в принципах, которые призывают вас выйти за рамки удобного и комфортного.",5
kak-ubezhdat-lyudey,выявление_потребностей,"Самореализация стоит на вершине пирамиды, поскольку это наивысшая (и последняя) потребность человека.",5
kak-ubezhdat-lyudey,выявление_потребностей,"Вы поймете, что человек находится на наивысшем уровне, если его не заботят собственные потребности, самооценка или мнение окружающих.",5
kak-ubezhdat-lyudey,выявление_потребностей,"Это люди, которые могут отложить в сторону свои собственные потребности и работать ради чего-то намного большего, чем повседневные, своекорыстные интересы.",5
kak-ubezhdat-lyudey,выявление_потребностей,"К сожалению, многие из нас так и не добираются до этого уровня, потому что мы еще не удовлетворили потребности предыдущих уровней.",5
kak-ubezhdat-lyudey,выявление_потребностей,Убеждение и иерархия Как иерархия потребностей связана с убеждением?,6
kak-ubezhdat-lyudey,выявление_потребностей,"Если можете точно определить, какие потребности человека не удовлетворены, то сможете сформулировать свое предложение соответствующим образом и помочь ему выявить его психологические преграды.",5
kak-ubezhdat-lyudey,выявление_потребностей,Многие люди застряли на первом уровне – удовлетворение физиологических потребностей.,5
kak-ubezhdat-lyudey,выявление_потребностей,Сформулируйте ваше предложение в контексте удовлетворения этих нужд и эмоций.,5
kak-ubezhdat-lyudey,выявление_потребностей,"Другие переживают тяжелый период, потому что не могут удовлетворить потребность в отношениях и общении.",5
kak-ubezhdat-lyudey,выявление_потребностей,"Можете ли вы распознать, какие потребности человека не удовлетворены?",6
kak-ubezhdat-lyudey,выявление_потребностей,"Нужно понимать, на каком уровне потребностей находятся люди, чтобы скорректировать ваше предложение и действительно донести его до них!",5
kak-ubezhdat-lyudey,выявление_потребностей,"Нужно поставить себя в такое положение, чтобы по-настоящему понять их потребности и проверить, соответствуют ли они определенному уровню иерархии.",5
kak-ubezhdat-lyudey,выявление_потребностей,"К примеру, если человек на уровне безопасности и защищенности, это его наивысшая потребность.",5
kak-ubezhdat-lyudey,выявление_потребностей,"Важно не судить людей, а представлять свой проект, концепцию или продукт, опираясь на их конкретное положение в иерархии потребностей.",5
kak-ubezhdat-lyudey,выявление_потребностей,"Вы говорите о самореализации, хотя должны обращаться к физиологическим потребностям.",5
kak-ubezhdat-lyudey,выявление_потребностей,"Только потому, что внешне они кажутся на одном уровне с вами, нельзя строить предположения об их потребностях.",5
kak-ubezhdat-lyudey,выявление_потребностей,"Другими словами, они сосредоточены на своих потребностях.",5
kak-ubezhdat-lyudey,выявление_потребностей,"Вот почему, если вы сможете удовлетворить эти потребности в той форме, которую они хотят, вы будете очень убедительны.",5
kak-ubezhdat-lyudey,выявление_потребностей,"Он вынуждает вас постоянно расхваливать самого себя, а это опасно.",5
kak-ubezhdat-lyudey,выявление_потребностей,Вы вынуждены дать положительный ответ.,5
kak-ubezhdat-lyudey,выявление_потребностей,"Когда вы даете людям полную свободу, это часто парализует их, вынуждает делать паузу и напряженно думать.",5
kak-ubezhdat-lyudey,выявление_потребностей,"Когда люди видят, что вы не просто задаете вопрос, а высказываете требование, или что у них нет выбора, они подсознательно отключают критическое мышление и плывут по течению.",5
kak-ubezhdat-lyudey,выявление_потребностей,"Сталкиваясь с новой, незнакомой информацией, они вынуждены постоянно принимать решения и делать выбор.",5
kak-ubezhdat-lyudey,выявление_потребностей,"Это можно сделать, задавая вопросы, которые вынуждают его дать характеристику определенным качествам и чертам.",5
kak-ubezhdat-lyudey,выявление_потребностей,"Они хотят избежать плохих чувств, так что вынуждены действовать.",5
kak-ubezhdat-lyudey,выявление_потребностей,В иерархии потребностей Маслоу забота о других и стремление к высшим идеалам находятся на самой верхушке пирамиды.,5
kak-ubezhdat-lyudey,выявление_потребностей,"Когда обращаетесь к альтруизму, вы обращаетесь к высшим потребностям человека.",5
kak-ubezhdat-lyudey,выявление_потребностей,"Это может быть большой долг или мелочь, но иногда эмоциональный долг вынуждает людей действовать даже вразрез с собственными интересами.",5
kak-ubezhdat-lyudey,выявление_потребностей,Как использовать иерархию Маслоу Иерархия Маслоу – психологическая модель потребностей людей в тот или иной жизненный период.,5
kak-ubezhdat-lyudey,выявление_потребностей,"Кто-то нуждается в пище и крове, кто-то стремится к самореализации.",5
kak-ubezhdat-lyudey,презентация_объектов,"Умение строить доверие и убеждать (благодаря этому доверию) – одно из лучших пробивных качеств, на одном уровне с уверенностью в себе (или внушительным банковским счетом).",5
kak-ubezhdat-lyudey,презентация_объектов,"К примеру, Гитлер определял Германию как высшую нацию, но притесненную в результате Первой мировой войны и Версальского договора, который связал страну по рукам и ногам, ограничив ее влияние и мощь.",5
kak-ubezhdat-lyudey,презентация_объектов,"Также обратите внимание, что эти выражения отражают основные желания и страхи человека.",5
kak-ubezhdat-lyudey,презентация_объектов,Попробуйте понять мысли и чувства человека и обратите внимание на его высшие ценности.,5
kak-ubezhdat-lyudey,презентация_объектов,"Если вы мыслите функционально, то ваше преимущество – внимание к нужным деталям.",5.5
kak-ubezhdat-lyudey,презентация_объектов,"Еще одно преимущество функционального общения – вы можете принести значительную пользу своей группе, сыграв роль «адвоката дьявола».",5.5
kak-ubezhdat-lyudey,презентация_объектов,Неоспоримое преимущество личностного общения – склонность выстраивать по-настоящему глубокие личностные отношения.,5.5
kak-ubezhdat-lyudey,презентация_объектов,"Если хотите убедить человека сделать что-то, нужно представить ситуацию так, будто всё, что с ней связано, – каждый аспект, каждое преимущество, каждое мнение – лучшие.",5.5
kak-ubezhdat-lyudey,презентация_объектов,"Однако эту тактику легко отвергнуть, если вознаграждение недостаточно привлекательно или если человека мотивирует не личная выгода, а другие стремления.",5.5
kak-ubezhdat-lyudey,презентация_объектов,"Это дает вам небольшое преимущество, поскольку человек отвлекается на самозащиту, вместо того чтобы спорить с вами и противостоять вашим методам убеждения.",5.5
kak-ubezhdat-lyudey,презентация_объектов,"Конечно, на самом деле это не так, но в этом преимущество определения вашего мнения предельно конкретными словами.",5.5
kak-ubezhdat-lyudey,работа_с_возражениями,"Я до сих пор не понимаю, как ему это удавалось, но с каждой лекцией мое впечатление о нем как о гении только росло.",6.0
kak-ubezhdat-lyudey,работа_с_возражениями,"Я ведь прекрасно понимаю, что у меня намного меньше опыта, чем у других сотрудников, которые занимают эту должность…» Когда вы молчите, люди спешат заполнить тишину.",6.0
kak-ubezhdat-lyudey,работа_с_возражениями,"Они прекрасно понимают, что делают, и пользуются для этого довольно гнусными методами.",6.0
kak-ubezhdat-lyudey,работа_с_возражениями,"Прежде всего, вас интересует близость ресторана к дому этого человека; насколько он любит данную кухню; упоминал ли он раньше, что хочет сходить туда; насколько там дорого; насколько удобно доехать и т.",7.5
